"CustomerID","Recency","Frequency","Monetary","Cluster"
13233,74.9756944444444,2,605.12,"4"
13235,212.817361111111,1,1031.07,"1"
13236,25,2,744.85,"4"
13238,17.8840277777778,4,700.73,"4"
13239,262.100694444444,1,329.56,"1"
13240,96.9458333333333,4,663.65,"4"
13242,112.997916666667,3,270.4,"4"
13243,203.983333333333,1,585.12,"1"
13244,93.0444444444445,1,121.74,"4"
13245,51.0486111111111,1,430.5,"4"
13246,18.8333333333333,6,1961.52,"4"
13247,18.0770833333333,4,501.12,"4"
13248,125.006944444444,2,465.68,"4"
13249,92.975,3,711.41,"4"
13253,157.111805555556,2,1030.4,"1"
13255,9.98333333333333,2,399.51,"4"
13258,12.1381944444444,3,672.83,"4"
13259,62.0847222222222,1,283.18,"4"
13260,61.9784722222222,1,557.62,"4"
13261,269.019444444444,2,944.1,"1"
13262,263.905555555556,1,200.29,"1"
13263,1.95208333333333,35,7436.93,"2"
13265,53.9083333333333,5,2092.66,"4"
13266,11.9243055555556,12,3834.26,"4"
13267,3.06805555555556,19,4521.49,"2"
13268,18.0409722222222,11,3174.75,"4"
13269,1.91458333333333,15,5343.28,"2"
13270,366.914583333333,1,590,"1"
13271,37.9298611111111,1,211.49,"4"
13272,31.9513888888889,2,276.56,"4"
13273,113.95,1,138.98,"4"
13276,64.0041666666667,2,590.93,"4"
13277,16.1451388888889,4,258.4,"4"
13278,41.0423611111111,1,542.73,"4"
13279,78.8097222222222,1,137.75,"4"
13280,122.983333333333,3,798.46,"4"
13282,18.8868055555556,3,1132.14,"4"
13283,60.125,2,93.66,"4"
13284,331.14375,1,201.19,"1"
13285,23.9798611111111,4,2709.12,"4"
13291,156.093055555556,1,361.11,"1"
13292,39.1152777777778,2,578.94,"4"
13294,190.163888888889,2,873.74,"1"
13295,360.061805555556,1,201.2,"1"
13296,137.961111111111,1,87.4,"4"
13297,8.1375,4,2089.85,"4"
13298,1.98541666666667,1,360,"4"
13299,268.996527777778,1,142.5,"1"
13300,169.986805555556,1,371.89,"1"
13301,104.059027777778,4,618.09,"4"
13302,155.7875,1,63.75,"1"
13304,351.927083333333,1,300.42,"1"
13305,4.89930555555556,10,2000.86,"4"
13307,120.816666666667,1,15,"4"
13308,23.1381944444444,3,1385.51,"4"
13309,7.84444444444444,5,1456.79,"4"
13310,28.8104166666667,3,1132.03,"4"
13311,4.99652777777778,2,598.57,"4"
13313,22.8347222222222,5,1555.32,"4"
13314,2.01458333333333,3,775.94,"4"
13316,37.9652777777778,4,5732.93,"4"
13317,66.96875,6,2273.68,"4"
13318,1.74930555555556,3,640.76,"4"
13319,5.96944444444444,26,10845.55,"2"
13320,78.7798611111111,4,1532.2,"4"
13321,72.8930555555555,2,567.36,"4"
13322,17.9368055555556,1,199.48,"4"
13323,3.81805555555556,5,787.85,"4"
13324,36.8486111111111,10,7121.95,"4"
13325,82.0930555555556,1,675.3,"4"
13327,39.1034722222222,8,3627.77,"4"
13328,316.894444444444,1,1308.48,"1"
13329,32.0979166666667,2,789,"4"
13330,93.0159722222222,3,1140.93,"4"
13332,14.9722222222222,1,350.9,"4"
13334,82.8951388888889,3,3502.32,"4"
13336,77.9479166666667,1,795.12,"4"
13338,158.155555555556,1,487.02,"1"
13339,201.179861111111,1,860.12,"1"
13340,45.9826388888889,7,10736.48,"4"
13341,261.125,1,775.85,"1"
13343,178.018055555556,1,353.43,"1"
13344,68.1284722222222,3,2511.69,"4"
13345,288.159027777778,1,389.5,"1"
13347,70.9736111111111,1,341.36,"4"
13348,64.8069444444444,1,233.76,"4"
13349,11.1965277777778,1,247.32,"4"
13350,16.8451388888889,2,979.12,"4"
13351,66.9965277777778,1,373.94,"4"
13352,60.9548611111111,1,397.98,"4"
13354,71.98125,1,743.53,"4"
13355,122.918055555556,1,674.7,"4"
13356,80.9284722222222,1,768.24,"4"
13357,257.954166666667,1,609.4,"1"
13358,269.040277777778,1,439.03,"1"
13359,64.1388888888889,1,439.56,"4"
13362,9.92291666666667,4,3090.74,"4"
13363,18.0069444444444,2,992.5,"4"
13364,71.7756944444444,1,134.96,"4"
13365,34.0097222222222,2,2225.37,"4"
13366,50.9673611111111,1,56.16,"4"
13368,257.11875,2,623.4,"1"
13369,366.055555555556,1,308.28,"1"
13370,372.1,1,754.87,"1"
13372,90.0027777777778,1,378.64,"4"
13373,61.0826388888889,3,3312.25,"4"
13375,89.1048611111111,1,778.65,"4"
13376,99.8569444444445,3,1019.76,"4"
13379,26.9618055555556,3,572.56,"4"
13381,32.0361111111111,6,3639.31,"4"
13382,281.115972222222,1,222.99,"1"
13384,31.0736111111111,7,4151.93,"4"
13385,330.123611111111,1,534.57,"1"
13388,131.998611111111,2,677.1,"4"
13389,11.9506944444444,3,797.96,"4"
13390,75.175,1,544.08,"4"
13391,204.083333333333,1,59.8,"1"
13394,2.05138888888889,8,2520.02,"4"
13395,185.906944444444,1,307.72,"1"
13396,29.8270833333333,2,1360.99,"4"
13397,73.0791666666667,5,1544.13,"4"
13398,192.98125,1,457.34,"1"
13402,127.874305555556,2,621.23,"4"
13403,18.1819444444444,1,75,"4"
13404,1.88402777777778,2,252.49,"4"
13405,74.8256944444445,3,572.451,"4"
13408,2.15625,62,28117.04,"2"
13410,24.8868055555556,5,1003.06,"4"
13411,107.953472222222,1,213.55,"4"
13414,134.045138888889,3,1390.5,"4"
13416,44.1625,2,712.5,"4"
13417,5.16736111111111,2,640.83,"4"
13418,12.1020833333333,18,6127.43,"2"
13419,64.0006944444444,1,221.06,"4"
13420,150.168055555556,2,159.85,"1"
13421,40.9368055555556,2,1833.71,"4"
13422,64.9638888888889,1,2626.3,"4"
13425,108.817361111111,3,1624.21,"4"
13426,1.16041666666667,10,3641.32,"4"
13427,19.9916666666667,3,582.6,"4"
13428,10.9375,1,201.78,"4"
13429,11.1527777777778,4,1006.8,"4"
13430,19.1881944444444,2,679.45,"4"
13431,67.9590277777778,2,1269.1,"4"
13434,74.9305555555556,2,534.24,"4"
13435,5.92013888888889,7,3809.89,"4"
13436,2.09513888888889,1,196.89,"4"
13437,14.9513888888889,7,3408.06,"4"
13439,255.9375,1,283.71,"1"
13441,92.1333333333333,1,296.64,"4"
13447,23.9666666666667,3,1129.14,"4"
13448,17.0118055555556,6,3534.69,"4"
13449,24.1819444444444,1,291.88,"4"
13450,27.0388888888889,6,2043.72,"4"
13451,26.8694444444444,5,2898.26,"4"
13452,259.938194444444,2,590,"1"
13453,166.136111111111,2,356.98,"1"
13455,25.0618055555556,2,1058.34,"4"
13456,18.1472222222222,6,1766.72,"4"
13458,7.88958333333333,14,9646.57,"2"
13460,29.8145833333333,2,183.44,"4"
13461,39.1590277777778,3,1445,"4"
13462,253.0625,1,151.5,"1"
13464,58.9090277777778,1,674.68,"4"
13466,184.840972222222,1,307.9,"1"
13467,11.1173611111111,2,1071.91,"4"
13468,2.09097222222222,37,5704.97,"2"
13470,99.9118055555556,2,165,"4"
13471,1.87916666666667,4,2501.84,"4"
13473,61.0625,2,422.64,"4"
13474,236.95625,1,226.84,"1"
13475,191.956944444444,4,1431.78,"1"
13476,179.034722222222,2,1238.47,"1"
13477,38.0319444444444,6,1454.58,"4"
13479,201.086805555556,2,300.95,"1"
13481,46.1548611111111,5,1804.56,"4"
13482,232.824305555556,1,184.64,"1"
13483,66.0395833333333,1,140.34,"4"
13484,241.847222222222,1,313.8,"1"
13485,233.952777777778,1,454.24,"1"
13486,78.9840277777778,3,1122.41,"4"
13487,58.0298611111111,3,575.4,"4"
13488,17.9229166666667,13,8968.31,"2"
13489,105.981944444444,4,449.52,"4"
13491,52.1791666666667,10,1215.82,"4"
13492,136.934027777778,3,1269.84,"4"
13493,275.885416666667,2,618.63,"1"
13494,312.036111111111,1,316.26,"1"
13495,8.06180555555556,5,2044.87,"4"
13496,11.0777777777778,2,653.33,"4"
13497,283.156944444444,2,348.05,"1"
13499,18.0618055555556,5,1159.11,"4"
13500,23.8854166666667,3,1166.77,"4"
13501,288.74375,1,1340.32,"1"
13502,17.0909722222222,3,292,"4"
13503,71.9770833333333,1,216.85,"4"
13504,64.9791666666667,1,295.93,"4"
13505,73.0375,4,4393.63,"4"
13506,316.95625,2,458.52,"1"
13507,3.98402777777778,4,2479.16,"4"
13508,244.036111111111,1,110.97,"1"
13509,9.11111111111111,7,979.72,"4"
13510,1.96111111111111,4,1791.56,"4"
13512,261.115972222222,1,251.21,"1"
13513,127.041666666667,1,205.1,"4"
13514,74.1326388888889,1,152.2,"4"
13515,73.0583333333333,4,891.12,"4"
13516,21.9826388888889,3,1389.41,"4"
13517,60.0465277777778,3,2128.42,"4"
13518,86.0979166666667,1,627.16,"4"
13519,78.7680555555555,1,122.75,"4"
13520,59.1041666666667,6,3624.35,"4"
13521,1.95833333333333,3,1071.73,"4"
13522,30.9020833333333,1,125.8,"4"
13523,33.9020833333333,5,3964.88,"4"
13524,41.0111111111111,5,680.18,"4"
13525,15.0340277777778,2,628.78,"4"
13527,34.0319444444444,7,2242.36,"4"
13529,79.1493055555556,2,307.76,"4"
13531,205.829166666667,2,483.8,"1"
13532,34.0173611111111,1,210.31,"4"
13533,183.038888888889,3,269.09,"1"
13534,2.91527777777778,25,5870.08,"2"
13536,1.84166666666667,7,3444.39,"4"
13538,43.8444444444444,7,1280.85,"4"
13539,86.1055555555556,3,631.34,"4"
13544,40.0368055555556,2,276.06,"4"
13546,12.9166666666667,3,621.09,"4"
13548,96.9166666666667,2,678.16,"4"
13549,26.1458333333333,7,918.2,"4"
13551,319.919444444444,1,91.8,"1"
13552,66.8965277777778,12,3740.07,"4"
13555,74.0097222222222,4,4098.88,"4"
13557,28.8930555555556,2,584.06,"4"
13558,6.05972222222222,4,594.52,"4"
13560,7.98541666666667,1,171.42,"4"
13561,216.007638888889,1,141.86,"1"
13562,82.0826388888889,3,1799.33,"4"
13563,84.9201388888889,2,777.53,"4"
13564,144.928472222222,3,1724.67,"4"
13565,19.9284722222222,2,240.22,"4"
13566,41.0354166666667,2,856.84,"4"
13568,173.922222222222,1,187.05,"1"
13569,17.9881944444444,2,338.62,"4"
13570,243.968055555556,1,239.49,"1"
13571,13.0854166666667,12,2088.94,"4"
13572,206.035416666667,1,1384.25,"1"
13573,50.9284722222222,2,290.25,"4"
13575,23.9833333333333,5,732.07,"4"
13576,10.8861111111111,18,6717.34,"2"
13577,25.8965277777778,4,1687.6,"4"
13579,15.1729166666667,2,467.04,"4"
13581,309.922916666667,1,118,"1"
13583,156.090277777778,1,781.03,"1"
13584,307.000694444444,1,142.4,"1"
13587,64.0131944444445,1,712.4,"4"
13588,16.0888888888889,9,2478.95,"4"
13589,15.0277777777778,2,379.65,"4"
13590,11.9972222222222,6,1981.92,"4"
13591,65.0166666666667,3,1117.13,"4"
13592,36.1256944444444,4,247.96,"4"
13593,108.96875,5,2011.88,"4"
13594,53.1048611111111,1,396.97,"4"
13596,6.03402777777778,2,664.11,"4"
13598,47.9319444444444,1,160.04,"4"
13599,1.86111111111111,21,5149.92,"2"
13600,312.890972222222,1,219.52,"1"
13601,45.8048611111111,2,693.32,"4"
13602,65.04375,1,428.89,"4"
13603,26.8701388888889,1,164.34,"4"
13606,29.7944444444444,3,276.75,"4"
13607,40.85625,1,675.51,"4"
13610,12.8833333333333,7,1082.33,"4"
13611,89.9159722222222,3,1154.4,"4"
13614,24.91875,4,1585.46,"4"
13615,319.186805555556,1,417.69,"1"
13617,40.9583333333333,3,544.18,"4"
13618,174.070138888889,1,177.34,"1"
13621,117.183333333333,1,213.85,"4"
13623,31.0347222222222,5,727.74,"4"
13626,253.114583333333,1,257.23,"1"
13627,59.9375,5,1638.47,"4"
13629,23.9784722222222,11,7792.36,"4"
13630,5.89861111111111,7,2031.78,"4"
13631,100.120138888889,11,3070.42,"4"
13632,25.0826388888889,5,2118.93,"4"
13634,33.9652777777778,5,1547.36,"4"
13635,68.0798611111111,1,1071.03,"4"
13636,37.0972222222222,5,949.12,"4"
13637,52.9708333333333,3,804.3,"4"
13638,16.0916666666667,1,122.64,"4"
13639,74.9680555555556,1,1033.34,"4"
13642,216.011111111111,1,312.28,"1"
13643,31.8840277777778,3,519.44,"4"
13644,16.9465277777778,4,2624.26,"4"
13645,120.860416666667,1,252.1,"4"
13647,10.0347222222222,4,1648.12,"4"
13649,257.040972222222,2,346.6,"1"
13650,17.0194444444444,6,1836.34,"4"
13651,35.9104166666667,2,94.2,"4"
13652,46.1659722222222,3,1095.08,"4"
13654,43.8513888888889,6,2707.33,"4"
13655,114.934027777778,2,932.97,"4"
13656,165.096527777778,2,379.65,"1"
13657,11.0125,2,382.14,"4"
13658,10.1090277777778,5,2639.17,"4"
13659,206.009027777778,2,1563,"1"
13662,86.0319444444444,3,881.26,"4"
13663,179.879166666667,1,189.47,"1"
13666,60.8826388888889,3,84.65,"4"
13667,149.880555555556,1,299.05,"1"
13668,3.02708333333333,21,6309.83,"2"
13669,51.1375,2,218.55,"4"
13670,75.8923611111111,1,349.7,"4"
13672,301.95625,2,186.39,"1"
13673,19.0270833333333,2,387.44,"4"
13675,151.995138888889,2,486.82,"1"
13678,152.108333333333,1,232.6,"1"
13680,1.96041666666667,4,3719.12,"4"
13681,18.0673611111111,4,827.83,"4"
13682,187.947222222222,1,59.5,"1"
13684,286.109027777778,1,65.13,"1"
13685,3.04791666666667,7,3119.44,"4"
13686,183.152777777778,1,72,"1"
13689,63.9784722222222,1,910,"4"
13690,59.9076388888889,1,172.25,"4"
13692,25.0645833333333,3,1488.32,"4"
13694,4.1375,50,65039.62,"2"
13695,31.9333333333333,15,2504.13,"2"
13697,39.15,1,151.3,"4"
13699,155.832638888889,1,308.58,"1"
13700,26.9930555555556,10,2248.63,"4"
13703,318.986111111111,1,99.5,"1"
13704,5.90069444444444,9,2308.06,"4"
13705,8.0125,3,711.86,"4"
13706,303.145138888889,1,330.79,"1"
13707,267.782638888889,2,806.41,"1"
13708,271.961111111111,1,285.33,"1"
13709,4.09861111111111,13,6307.65,"2"
13710,32.1902777777778,1,180.48,"4"
13711,219.096527777778,2,252.06,"1"
13712,247.011805555556,1,228.84,"1"
13715,281.728472222222,5,1077.39,"1"
13716,269.959027777778,1,138.28,"1"
13717,32.9423611111111,6,1445.01,"4"
13718,246.976388888889,2,306.55,"1"
13719,15.8916666666667,5,1041.68,"4"
13720,117.002777777778,4,799.9,"4"
13721,36.9479166666667,1,524.14,"4"
13722,132.004166666667,3,2375.41,"4"
13723,217.823611111111,1,199.85,"1"
13725,50.1159722222222,8,1980.56,"4"
13726,39.0840277777778,2,1079.66,"4"
13727,29.1277777777778,2,333.48,"4"
13728,37.0840277777778,6,1016.14,"4"
13730,136.177083333333,2,752.6,"4"
13731,219.928472222222,2,610.59,"1"
13732,28.8756944444444,1,491.86,"4"
13735,25.0666666666667,4,2883.54,"4"
13736,5.89652777777778,2,729.8,"4"
13737,200.845833333333,1,339.6,"1"
13739,18.96875,1,216.9,"4"
13740,241.095833333333,1,350.75,"1"
13741,72.1465277777778,3,668.43,"4"
13742,17.0715277777778,12,3107.87,"4"
13743,3.11180555555556,7,1341.6,"4"
13744,95.8965277777778,2,1080.52,"4"
13745,162.838194444444,1,300.04,"1"
13747,374.092361111111,1,79.6,"1"
13748,96.1284722222222,5,948.25,"4"
13750,54.0236111111111,5,1647.26,"4"
13751,288.870833333333,1,296.25,"1"
13752,124.940277777778,6,1175.38,"4"
13753,288.001388888889,1,741.26,"1"
13754,152.040972222222,2,282.6,"1"
13755,4.01666666666667,9,2108.06,"4"
13756,2.8375,14,5189.52,"2"
13758,12.06875,7,3190.55,"4"
13759,33.91875,2,659.41,"4"
13760,54.8590277777778,2,286.79,"4"
13761,50.9506944444444,2,1070.65,"4"
13762,219.149305555556,1,306.72,"1"
13763,63.9006944444444,1,1714.96,"4"
13764,71.0326388888889,3,1519.42,"4"
13767,2.90972222222222,37,17220.36,"2"
13769,2.90416666666667,10,2796.51,"4"
13771,64.9388888888889,4,2634.45,"4"
13772,34.0465277777778,3,1122.63,"4"
13774,82.0305555555556,1,345,"4"
13777,1.01736111111111,33,25977.16,"2"
13778,103.892361111111,1,178.7,"4"
13780,7.95902777777778,2,360.01,"4"
13781,251.029166666667,1,127.84,"1"
13782,13.0388888888889,6,908.86,"4"
13784,10.1368055555556,11,2462.79,"4"
13786,367.95625,1,230.4,"1"
13787,76.0305555555556,2,309.04,"4"
13790,4.87638888888889,1,348.8,"4"
13791,128.045833333333,2,1516,"4"
13792,66.9298611111111,2,195.55,"4"
13798,1.87430555555556,57,37153.85,"2"
13799,117.029861111111,2,688.86,"4"
13800,310.015972222222,1,558.32,"1"
13801,67.1076388888889,1,324.8,"4"
13802,139.080555555556,3,4599.42,"4"
13803,255.995138888889,1,277.07,"1"
13804,31.0125,7,2588.39,"4"
13805,52.9166666666667,2,924.6,"4"
13806,64.0465277777778,1,256.38,"4"
13807,367.876388888889,1,112.6,"1"
13808,6.02222222222222,5,1747.66,"4"
13809,305.982638888889,1,155.05,"1"
13810,29.1784722222222,3,1499.01,"4"
13811,184.122222222222,3,814.5,"1"
13812,42.9326388888889,3,539,"4"
13813,40.0916666666667,4,1366.86,"4"
13814,92.9597222222222,2,1579.12,"4"
13815,22.9381944444444,4,4027.36,"4"
13816,24.175,2,571.67,"4"
13817,29.7923611111111,2,382.98,"4"
13819,302.091666666667,3,1140.35,"1"
13821,145.125694444444,2,385.64,"4"
13822,6.02569444444444,2,632,"4"
13823,19.1027777777778,2,957.66,"4"
13824,33.00625,5,1698.94,"4"
13826,176.959722222222,1,189.5,"1"
13827,58.0083333333333,3,409.8,"4"
13828,22.8666666666667,1,209.49,"4"
13831,16.88125,6,2198.45,"4"
13832,19.8847222222222,1,52.2,"4"
13833,159.974305555556,1,383.85,"1"
13835,25.8840277777778,4,834.57,"4"
13837,212.027777777778,2,266.59,"1"
13838,6.07638888888889,4,674.82,"4"
13841,253.027777777778,1,85,"1"
13842,59.0826388888889,9,3385.62,"4"
13844,11.9784722222222,1,361.62,"4"
13845,65.1840277777778,1,312.98,"4"
13846,25.0298611111111,3,865.06,"4"
13848,92.9944444444444,3,1255,"4"
13849,52.0770833333333,2,1537.95,"4"
13850,129.948611111111,1,1595.48,"4"
13851,96.0097222222222,3,2651.46,"4"
13853,57.9388888888889,1,1090.14,"4"
13854,9.15555555555556,25,8109.52,"2"
13856,169.115972222222,3,388.5,"1"
13858,57.85625,1,216.17,"4"
13859,326.858333333333,1,201.16,"1"
13860,1.99513888888889,5,1245.9,"4"
13862,18.8513888888889,8,2209.36,"4"
13863,248.104166666667,1,305.78,"1"
13865,58.9715277777778,4,501.56,"4"
13866,74.9138888888889,1,145.67,"4"
13867,31.8763888888889,3,1005.09,"4"
13868,7.84583333333333,2,3192.54,"4"
13869,123.95625,4,3083.65,"4"
13870,2.97708333333333,8,2770.94,"4"
13871,23.0840277777778,13,6403.25,"4"
13873,120.1125,3,389.6,"4"
13874,358.770833333333,1,540.45,"1"
13875,54.1347222222222,5,1786.79,"4"
13876,64.1027777777778,1,122.7,"4"
13877,86.8756944444444,1,117.24,"4"
13878,55.0215277777778,1,1271.57,"4"
13880,21.9625,13,3219.77,"4"
13881,4,20,17159.52,"2"
13882,3.06527777777778,5,1191.13,"4"
13883,11.0868055555556,5,2674.48,"4"
13884,7.84722222222222,5,787.6,"4"
13885,189.904861111111,2,506.8,"1"
13886,71.98125,1,243.56,"4"
13887,204.811111111111,1,349.55,"1"
13888,120.109027777778,2,595.67,"4"
13889,93.1506944444444,1,416.9,"4"
13890,1.88472222222222,10,1883.81,"4"
13892,27.0416666666667,4,632.97,"4"
13893,298.055555555556,1,821.1,"1"
13894,24.1291666666667,3,564.62,"4"
13895,28.8284722222222,4,2593.07,"4"
13897,50.9305555555556,1,311.16,"4"
13898,326.098611111111,1,155.93,"1"
13899,16.9652777777778,2,388.52,"4"
13900,183.725,3,740.95,"1"
13901,72.9180555555556,5,2867.2,"4"
13904,37.9645833333333,2,332.64,"4"
13908,80.0423611111111,4,2369.55,"4"
13911,57.8798611111111,9,2580.91,"4"
13914,12.09375,2,626.45,"4"
13917,50.1208333333333,2,272.04,"4"
13918,50.0173611111111,2,1212.84,"4"
13919,59.9347222222222,2,384.81,"4"
13922,352.091666666667,1,172.25,"1"
13923,54.0118055555556,1,351.13,"4"
13924,2.13263888888889,6,1838.85,"4"
13925,93.0020833333333,4,678.25,"4"
13926,23.9819444444444,1,223.85,"4"
13927,75.0347222222222,1,348.99,"4"
13928,11.0951388888889,4,464.57,"4"
13929,169.891666666667,2,842.65,"1"
13930,58.1284722222222,2,337.34,"4"
13931,96.1097222222222,2,1237.53,"4"
13932,295.033333333333,1,307.4,"1"
13933,109.949305555556,2,608.79,"4"
13934,264.174305555556,1,922.1,"1"
13936,180.16875,1,376.58,"1"
13937,169.84375,1,158.85,"1"
13938,35.9256944444444,1,71.66,"4"
13939,23.9701388888889,3,568.55,"4"
13940,17.8993055555556,4,839.14,"4"
13941,22.1298611111111,5,5112.96,"4"
13946,79.9701388888889,3,561.57,"4"
13947,65.9222222222222,1,90.6,"4"
13948,361.105555555556,1,102,"1"
13949,3.13541666666667,6,2427.32,"4"
13950,11.9208333333333,4,745.06,"4"
13951,176.838194444444,3,674.45,"1"
13952,218.159722222222,2,3251.071,"1"
13953,7.86527777777778,7,3515.68,"4"
13954,2,2,439.92,"4"
13955,154.813194444444,2,322.96,"1"
13956,5.97916666666667,5,1019.27,"4"
13959,79.9055555555556,3,594.04,"4"
13960,21.8909722222222,2,230.22,"4"
13962,22.16875,2,169.55,"4"
13963,308.921527777778,4,664.54,"1"
13967,146.033333333333,1,80.7,"1"
13969,7.90208333333333,18,9024.17,"2"
13971,19.0305555555556,8,2758.26,"4"
13972,71.0388888888889,2,190.25,"4"
13973,287.895138888889,1,264.7,"1"
13974,49.9229166666667,1,413.59,"4"
13975,31.9798611111111,6,2461.24,"4"
13976,207.150694444444,1,357.98,"1"
13978,15.0513888888889,2,196.79,"4"
13979,73.9708333333333,1,869.87,"4"
13980,60.9694444444444,1,200.14,"4"
13982,39.8513888888889,4,1871.81,"4"
13983,30.0722222222222,12,2603.43,"4"
13984,27.0083333333333,5,920.51,"4"
13985,4.82222222222222,15,7060.13,"2"
13986,17.9097222222222,1,320.46,"4"
13988,20.1076388888889,6,4147.96,"4"
13989,66.1270833333333,2,1266.08,"4"
13990,213.896527777778,1,311.3,"1"
13991,12.8555555555556,6,852.88,"4"
13992,30.89375,1,76.8,"4"
13993,43.1555555555556,9,3466.36,"4"
13994,4.07291666666667,6,2274.14,"4"
13995,15.9361111111111,5,1393.69,"4"
13999,10.9652777777778,12,3901.81,"4"
14000,211.833333333333,1,635.66,"1"
14001,46.0965277777778,3,2043.08,"4"
14002,134.871527777778,2,529.73,"4"
14004,43.9236111111111,7,4582.64,"4"
14005,10.00625,5,2874.72,"4"
14006,116.132638888889,3,962.19,"4"
14009,198.877083333333,2,695.61,"1"
14012,278.016666666667,1,328.8,"1"
14013,110.909027777778,3,473.02,"4"
14014,77.9805555555556,1,505.18,"4"
14015,53.1166666666667,1,917.34,"4"
14016,162.05625,4,4341.21,"1"
14019,47.1090277777778,3,1421.61,"4"
14020,17.1444444444444,2,642.8,"4"
14021,155.877777777778,3,631.9,"1"
14022,225.924305555556,1,440,"1"
14023,7.95277777777778,2,584.07,"4"
14024,122.055555555556,2,327.7,"4"
14027,61.1590277777778,1,104.82,"4"
14029,63.9194444444444,2,467.66,"4"
14030,18.8347222222222,8,2358.84,"4"
14031,7.81736111111111,19,17286.86,"2"
14032,2.89375,11,2975.59,"4"
14034,22.95,3,648.89,"4"
14035,29.1159722222222,5,1428.02,"4"
14036,285.141666666667,1,626.65,"1"
14037,176.953472222222,2,147.2,"1"
14038,78.9673611111111,3,1560.38,"4"
14039,33.9597222222222,1,152.2,"4"
14040,41.0055555555556,12,3560.32,"4"
14041,266.975694444444,1,141.41,"1"
14044,27.03125,4,646.42,"4"
14045,109.890972222222,4,1659.75,"4"
14046,284.918055555556,1,154.99,"1"
14047,9.04652777777778,5,1308.61,"4"
14048,305.914583333333,1,409.93,"1"
14049,17.0208333333333,4,5578.72,"4"
14050,32.1180555555556,2,746.36,"4"
14051,1.10416666666667,23,15610.39,"2"
14052,20.0138888888889,1,225.36,"4"
14053,124.932638888889,2,260.25,"4"
14054,65.8756944444444,1,92.46,"4"
14055,106.906944444444,1,725.64,"4"
14056,1.96805555555556,23,8152.71,"2"
14057,24.0958333333333,17,6211.66,"2"
14059,267.113888888889,1,183.6,"1"
14060,5.01458333333333,19,6140.42,"2"
14062,10.1152777777778,12,10464.85,"2"
14064,29.9833333333333,5,1334.34,"4"
14066,267.020138888889,1,152.55,"1"
14067,64.1034722222222,2,374.7,"4"
14068,320.866666666667,1,265.85,"1"
14071,4.01597222222222,8,1437.57,"4"
14073,32.8756944444444,1,151.04,"4"
14075,5.175,3,942.26,"4"
14076,129.896527777778,1,118.67,"4"
14077,41.0104166666667,5,499.42,"4"
14078,102.023611111111,6,1049.37,"4"
14079,125.027777777778,1,375.1,"4"
14080,33.0701388888889,1,45.6,"4"
14081,302.85625,2,921.62,"1"
14082,365.075,1,182.25,"1"
14083,4.98333333333333,9,1002.9,"4"
14085,2.96111111111111,18,4421.29,"2"
14087,3.00625,1,191.47,"4"
14088,10.8569444444444,13,50491.81,"2"
14089,57.0916666666667,1,158.75,"4"
14090,325.082638888889,1,76.32,"1"
14092,8.02569444444444,14,4076.91,"2"
14093,12.8493055555556,1,433.86,"4"
14096,4.81458333333333,17,65164.79,"2"
14098,37.1090277777778,1,147.35,"4"
14099,16.95625,11,3104.17,"4"
14100,138.075694444444,1,191.95,"4"
14101,74.0152777777778,6,5976.79,"4"
14102,5.88333333333333,5,1105.88,"4"
14104,155,2,216.21,"1"
14105,239.786111111111,1,1266.23,"1"
14107,52.0263888888889,7,2703.23,"4"
14108,31.0895833333333,2,597.91,"4"
14109,73.1055555555556,1,144.2,"4"
14110,4.01666666666667,12,5683.15,"4"
14111,14.9625,4,692.85,"4"
14112,23.0138888888889,7,2915.15,"4"
14113,4.02222222222222,4,1840.42,"4"
14114,274.130555555556,2,386.53,"1"
14116,20.0979166666667,5,1382.74,"4"
14117,144.125694444444,1,90,"1"
14121,4.02152777777778,4,2780.15,"4"
14124,84.9708333333333,1,419.58,"4"
14125,11.0020833333333,3,2720.63,"4"
14126,8.04513888888889,3,706.13,"4"
14127,123.084027777778,3,709.71,"4"
14128,61.0347222222222,2,637.5,"4"
14129,2.075,5,1123.86,"4"
14130,319.864583333333,1,480.91,"1"
14132,2.96875,11,3586.03,"4"
14133,130.052777777778,3,605.64,"4"
14135,2.05,15,4690.31,"2"
14138,2.00416666666667,2,965.88,"4"
14139,46.9694444444444,1,415.82,"4"
14140,4.15625,2,935.05,"4"
14141,3.12291666666667,4,915.13,"4"
14142,373.845138888889,1,311.81,"1"
14143,134.126388888889,1,115.8,"4"
14145,47.0277777777778,4,3742.2,"4"
14146,9.10555555555556,5,4191,"4"
14147,78.7777777777778,2,483.4,"4"
14148,234.033333333333,1,157.2,"1"
14149,221.129166666667,1,446.62,"1"
14150,36.1145833333333,2,658.64,"4"
14152,75.9972222222222,2,621.29,"4"
14154,239.85,2,1345.62,"1"
14155,266.942361111111,1,118.75,"1"
14156,10.0805555555556,55,117210.08,"3"
14157,20.0541666666667,2,424.89,"4"
14158,40.9041666666667,1,507.66,"4"
14159,20.0097222222222,11,4630.35,"4"
14161,216.047916666667,3,1097.62,"1"
14162,174.051388888889,2,289.36,"1"
14163,87.8972222222222,4,2445.91,"4"
14164,71.0180555555555,2,1631.77,"4"
14165,276.007638888889,1,120.44,"1"
14167,39.93125,4,562.59,"4"
14171,98.8381944444444,1,363.79,"4"
14173,11.0388888888889,4,450.84,"4"
