"CustomerID","Recency","Frequency","Monetary"
13462,253.0625,1,151.5
13464,58.9090277777778,1,674.68
13466,184.840972222222,1,307.9
13467,11.1173611111111,2,1071.91
13468,2.09097222222222,37,5704.97
13470,99.9118055555556,2,165
13471,1.87916666666667,4,2501.84
13473,61.0625,2,422.64
13474,236.95625,1,226.84
13475,191.956944444444,4,1431.78
13476,179.034722222222,2,1238.47
13477,38.0319444444444,6,1454.58
13479,201.086805555556,2,300.95
13481,46.1548611111111,5,1804.56
13482,232.824305555556,1,184.64
13483,66.0395833333333,1,140.34
13484,241.847222222222,1,313.8
13485,233.952777777778,1,454.24
13486,78.9840277777778,3,1122.41
13487,58.0298611111111,3,575.4
13488,17.9229166666667,13,8968.31
13489,105.981944444444,4,449.52
13491,52.1791666666667,10,1215.82
13492,136.934027777778,3,1269.84
13493,275.885416666667,2,618.63
13494,312.036111111111,1,316.26
13495,8.06180555555556,5,2044.87
13496,11.0777777777778,2,653.33
13497,283.156944444444,2,348.05
13499,18.0618055555556,5,1159.11
13500,23.8854166666667,3,1166.77
13501,288.74375,1,1340.32
13502,17.0909722222222,3,292
13503,71.9770833333333,1,216.85
13504,64.9791666666667,1,295.93
13505,73.0375,4,4393.63
13506,316.95625,2,458.52
13507,3.98402777777778,4,2479.16
13508,244.036111111111,1,110.97
13509,9.11111111111111,7,979.72
13510,1.96111111111111,4,1791.56
13512,261.115972222222,1,251.21
13513,127.041666666667,1,205.1
13514,74.1326388888889,1,152.2
13515,73.0583333333333,4,891.12
13516,21.9826388888889,3,1389.41
13517,60.0465277777778,3,2128.42
13518,86.0979166666667,1,627.16
13519,78.7680555555555,1,122.75
13520,59.1041666666667,6,3624.35
13521,1.95833333333333,3,1071.73
13522,30.9020833333333,1,125.8
13523,33.9020833333333,5,3964.88
13524,41.0111111111111,5,680.18
13525,15.0340277777778,2,628.78
13527,34.0319444444444,7,2242.36
13529,79.1493055555556,2,307.76
13531,205.829166666667,2,483.8
13532,34.0173611111111,1,210.31
13533,183.038888888889,3,269.09
13534,2.91527777777778,25,5870.08
13536,1.84166666666667,7,3444.39
13538,43.8444444444444,7,1280.85
13539,86.1055555555556,3,631.34
13544,40.0368055555556,2,276.06
13546,12.9166666666667,3,621.09
13548,96.9166666666667,2,678.16
13549,26.1458333333333,7,918.2
13551,319.919444444444,1,91.8
13552,66.8965277777778,12,3740.07
13555,74.0097222222222,4,4098.88
13557,28.8930555555556,2,584.06
13558,6.05972222222222,4,594.52
13560,7.98541666666667,1,171.42
13561,216.007638888889,1,141.86
13562,82.0826388888889,3,1799.33
13563,84.9201388888889,2,777.53
13564,144.928472222222,3,1724.67
13565,19.9284722222222,2,240.22
13566,41.0354166666667,2,856.84
13568,173.922222222222,1,187.05
13569,17.9881944444444,2,338.62
13570,243.968055555556,1,239.49
13571,13.0854166666667,12,2088.94
13572,206.035416666667,1,1384.25
13573,50.9284722222222,2,290.25
13575,23.9833333333333,5,732.07
13576,10.8861111111111,18,6717.34
13577,25.8965277777778,4,1687.6
13579,15.1729166666667,2,467.04
13581,309.922916666667,1,118
13583,156.090277777778,1,781.03
13584,307.000694444444,1,142.4
13587,64.0131944444445,1,712.4
13588,16.0888888888889,9,2478.95
13589,15.0277777777778,2,379.65
13590,11.9972222222222,6,1981.92
13591,65.0166666666667,3,1117.13
13592,36.1256944444444,4,247.96
13593,108.96875,5,2011.88
13594,53.1048611111111,1,396.97
13596,6.03402777777778,2,664.11
13598,47.9319444444444,1,160.04
13599,1.86111111111111,21,5149.92
13600,312.890972222222,1,219.52
13601,45.8048611111111,2,693.32
13602,65.04375,1,428.89
13603,26.8701388888889,1,164.34
13606,29.7944444444444,3,276.75
13607,40.85625,1,675.51
13610,12.8833333333333,7,1082.33
13611,89.9159722222222,3,1154.4
13614,24.91875,4,1585.46
13615,319.186805555556,1,417.69
13617,40.9583333333333,3,544.18
13618,174.070138888889,1,177.34
13621,117.183333333333,1,213.85
13623,31.0347222222222,5,727.74
13626,253.114583333333,1,257.23
13627,59.9375,5,1638.47
13629,23.9784722222222,11,7792.36
13630,5.89861111111111,7,2031.78
13631,100.120138888889,11,3070.42
13632,25.0826388888889,5,2118.93
13634,33.9652777777778,5,1547.36
13635,68.0798611111111,1,1071.03
13636,37.0972222222222,5,949.12
13637,52.9708333333333,3,804.3
13638,16.0916666666667,1,122.64
13639,74.9680555555556,1,1033.34
13642,216.011111111111,1,312.28
13643,31.8840277777778,3,519.44
13644,16.9465277777778,4,2624.26
13645,120.860416666667,1,252.1
13647,10.0347222222222,4,1648.12
13649,257.040972222222,2,346.6
13650,17.0194444444444,6,1836.34
13651,35.9104166666667,2,94.2
13652,46.1659722222222,3,1095.08
13654,43.8513888888889,6,2707.33
13655,114.934027777778,2,932.97
13656,165.096527777778,2,379.65
13657,11.0125,2,382.14
13658,10.1090277777778,5,2639.17
13659,206.009027777778,2,1563
13662,86.0319444444444,3,881.26
13663,179.879166666667,1,189.47
13666,60.8826388888889,3,84.65
13667,149.880555555556,1,299.05
13668,3.02708333333333,21,6309.83
13669,51.1375,2,218.55
13670,75.8923611111111,1,349.7
13672,301.95625,2,186.39
13673,19.0270833333333,2,387.44
13675,151.995138888889,2,486.82
13678,152.108333333333,1,232.6
13680,1.96041666666667,4,3719.12
13681,18.0673611111111,4,827.83
13682,187.947222222222,1,59.5
13684,286.109027777778,1,65.13
13685,3.04791666666667,7,3119.44
13686,183.152777777778,1,72
13689,63.9784722222222,1,910
13690,59.9076388888889,1,172.25
13692,25.0645833333333,3,1488.32
13694,4.1375,50,65039.62
13695,31.9333333333333,15,2504.13
13697,39.15,1,151.3
13699,155.832638888889,1,308.58
13700,26.9930555555556,10,2248.63
13703,318.986111111111,1,99.5
13704,5.90069444444444,9,2308.06
13705,8.0125,3,711.86
13706,303.145138888889,1,330.79
13707,267.782638888889,2,806.41
13708,271.961111111111,1,285.33
13709,4.09861111111111,13,6307.65
13710,32.1902777777778,1,180.48
13711,219.096527777778,2,252.06
13712,247.011805555556,1,228.84
13715,281.728472222222,5,1077.39
13716,269.959027777778,1,138.28
13717,32.9423611111111,6,1445.01
13718,246.976388888889,2,306.55
13719,15.8916666666667,5,1041.68
13720,117.002777777778,4,799.9
13721,36.9479166666667,1,524.14
13722,132.004166666667,3,2375.41
13723,217.823611111111,1,199.85
13725,50.1159722222222,8,1980.56
13726,39.0840277777778,2,1079.66
13727,29.1277777777778,2,333.48
13728,37.0840277777778,6,1016.14
13730,136.177083333333,2,752.6
13731,219.928472222222,2,610.59
13732,28.8756944444444,1,491.86
13735,25.0666666666667,4,2883.54
13736,5.89652777777778,2,729.8
13737,200.845833333333,1,339.6
13739,18.96875,1,216.9
13740,241.095833333333,1,350.75
13741,72.1465277777778,3,668.43
13742,17.0715277777778,12,3107.87
13743,3.11180555555556,7,1341.6
13744,95.8965277777778,2,1080.52
13745,162.838194444444,1,300.04
13747,374.092361111111,1,79.6
13748,96.1284722222222,5,948.25
13750,54.0236111111111,5,1647.26
13751,288.870833333333,1,296.25
13752,124.940277777778,6,1175.38
13753,288.001388888889,1,741.26
13754,152.040972222222,2,282.6
13755,4.01666666666667,9,2108.06
13756,2.8375,14,5189.52
13758,12.06875,7,3190.55
13759,33.91875,2,659.41
13760,54.8590277777778,2,286.79
13761,50.9506944444444,2,1070.65
13762,219.149305555556,1,306.72
13763,63.9006944444444,1,1714.96
13764,71.0326388888889,3,1519.42
13767,2.90972222222222,37,17220.36
13769,2.90416666666667,10,2796.51
13771,64.9388888888889,4,2634.45
13772,34.0465277777778,3,1122.63
13774,82.0305555555556,1,345
13777,1.01736111111111,33,25977.16
13778,103.892361111111,1,178.7
13780,7.95902777777778,2,360.01
13781,251.029166666667,1,127.84
13782,13.0388888888889,6,908.86
13784,10.1368055555556,11,2462.79
13786,367.95625,1,230.4
13787,76.0305555555556,2,309.04
13790,4.87638888888889,1,348.8
13791,128.045833333333,2,1516
13792,66.9298611111111,2,195.55
13798,1.87430555555556,57,37153.85
13799,117.029861111111,2,688.86
13800,310.015972222222,1,558.32
13801,67.1076388888889,1,324.8
13802,139.080555555556,3,4599.42
13803,255.995138888889,1,277.07
13804,31.0125,7,2588.39
13805,52.9166666666667,2,924.6
13806,64.0465277777778,1,256.38
13807,367.876388888889,1,112.6
13808,6.02222222222222,5,1747.66
13809,305.982638888889,1,155.05
13810,29.1784722222222,3,1499.01
13811,184.122222222222,3,814.5
13812,42.9326388888889,3,539
13813,40.0916666666667,4,1366.86
13814,92.9597222222222,2,1579.12
13815,22.9381944444444,4,4027.36
13816,24.175,2,571.67
13817,29.7923611111111,2,382.98
13819,302.091666666667,3,1140.35
13821,145.125694444444,2,385.64
13822,6.02569444444444,2,632
13823,19.1027777777778,2,957.66
13824,33.00625,5,1698.94
13826,176.959722222222,1,189.5
13827,58.0083333333333,3,409.8
13828,22.8666666666667,1,209.49
13831,16.88125,6,2198.45
13832,19.8847222222222,1,52.2
13833,159.974305555556,1,383.85
13835,25.8840277777778,4,834.57
13837,212.027777777778,2,266.59
13838,6.07638888888889,4,674.82
13841,253.027777777778,1,85
13842,59.0826388888889,9,3385.62
13844,11.9784722222222,1,361.62
13845,65.1840277777778,1,312.98
13846,25.0298611111111,3,865.06
13848,92.9944444444444,3,1255
13849,52.0770833333333,2,1537.95
13850,129.948611111111,1,1595.48
13851,96.0097222222222,3,2651.46
13853,57.9388888888889,1,1090.14
13854,9.15555555555556,25,8109.52
13856,169.115972222222,3,388.5
13858,57.85625,1,216.17
13859,326.858333333333,1,201.16
13860,1.99513888888889,5,1245.9
13862,18.8513888888889,8,2209.36
13863,248.104166666667,1,305.78
13865,58.9715277777778,4,501.56
13866,74.9138888888889,1,145.67
13867,31.8763888888889,3,1005.09
13868,7.84583333333333,2,3192.54
13869,123.95625,4,3083.65
13870,2.97708333333333,8,2770.94
13871,23.0840277777778,13,6403.25
13873,120.1125,3,389.6
13874,358.770833333333,1,540.45
13875,54.1347222222222,5,1786.79
13876,64.1027777777778,1,122.7
13877,86.8756944444444,1,117.24
13878,55.0215277777778,1,1271.57
13880,21.9625,13,3219.77
13881,4,20,17159.52
13882,3.06527777777778,5,1191.13
13883,11.0868055555556,5,2674.48
13884,7.84722222222222,5,787.6
13885,189.904861111111,2,506.8
13886,71.98125,1,243.56
13887,204.811111111111,1,349.55
13888,120.109027777778,2,595.67
13889,93.1506944444444,1,416.9
13890,1.88472222222222,10,1883.81
13892,27.0416666666667,4,632.97
13893,298.055555555556,1,821.1
13894,24.1291666666667,3,564.62
13895,28.8284722222222,4,2593.07
13897,50.9305555555556,1,311.16
13898,326.098611111111,1,155.93
13899,16.9652777777778,2,388.52
13900,183.725,3,740.95
13901,72.9180555555556,5,2867.2
13904,37.9645833333333,2,332.64
13908,80.0423611111111,4,2369.55
13911,57.8798611111111,9,2580.91
13914,12.09375,2,626.45
13917,50.1208333333333,2,272.04
13918,50.0173611111111,2,1212.84
13919,59.9347222222222,2,384.81
13922,352.091666666667,1,172.25
13923,54.0118055555556,1,351.13
13924,2.13263888888889,6,1838.85
13925,93.0020833333333,4,678.25
13926,23.9819444444444,1,223.85
13927,75.0347222222222,1,348.99
13928,11.0951388888889,4,464.57
13929,169.891666666667,2,842.65
13930,58.1284722222222,2,337.34
13931,96.1097222222222,2,1237.53
13932,295.033333333333,1,307.4
13933,109.949305555556,2,608.79
13934,264.174305555556,1,922.1
13936,180.16875,1,376.58
13937,169.84375,1,158.85
13938,35.9256944444444,1,71.66
13939,23.9701388888889,3,568.55
13940,17.8993055555556,4,839.14
13941,22.1298611111111,5,5112.96
13946,79.9701388888889,3,561.57
13947,65.9222222222222,1,90.6
13948,361.105555555556,1,102
13949,3.13541666666667,6,2427.32
13950,11.9208333333333,4,745.06
13951,176.838194444444,3,674.45
13952,218.159722222222,2,3251.071
13953,7.86527777777778,7,3515.68
13954,2,2,439.92
13955,154.813194444444,2,322.96
13956,5.97916666666667,5,1019.27
13959,79.9055555555556,3,594.04
13960,21.8909722222222,2,230.22
13962,22.16875,2,169.55
13963,308.921527777778,4,664.54
13967,146.033333333333,1,80.7
13969,7.90208333333333,18,9024.17
13971,19.0305555555556,8,2758.26
13972,71.0388888888889,2,190.25
13973,287.895138888889,1,264.7
13974,49.9229166666667,1,413.59
13975,31.9798611111111,6,2461.24
13976,207.150694444444,1,357.98
13978,15.0513888888889,2,196.79
13979,73.9708333333333,1,869.87
13980,60.9694444444444,1,200.14
13982,39.8513888888889,4,1871.81
13983,30.0722222222222,12,2603.43
13984,27.0083333333333,5,920.51
13985,4.82222222222222,15,7060.13
13986,17.9097222222222,1,320.46
13988,20.1076388888889,6,4147.96
13989,66.1270833333333,2,1266.08
13990,213.896527777778,1,311.3
13991,12.8555555555556,6,852.88
13992,30.89375,1,76.8
13993,43.1555555555556,9,3466.36
13994,4.07291666666667,6,2274.14
13995,15.9361111111111,5,1393.69
13999,10.9652777777778,12,3901.81
14000,211.833333333333,1,635.66
14001,46.0965277777778,3,2043.08
14002,134.871527777778,2,529.73
14004,43.9236111111111,7,4582.64
14005,10.00625,5,2874.72
14006,116.132638888889,3,962.19
14009,198.877083333333,2,695.61
14012,278.016666666667,1,328.8
14013,110.909027777778,3,473.02
14014,77.9805555555556,1,505.18
14015,53.1166666666667,1,917.34
14016,162.05625,4,4341.21
14019,47.1090277777778,3,1421.61
14020,17.1444444444444,2,642.8
14021,155.877777777778,3,631.9
14022,225.924305555556,1,440
14023,7.95277777777778,2,584.07
14024,122.055555555556,2,327.7
14027,61.1590277777778,1,104.82
14029,63.9194444444444,2,467.66
14030,18.8347222222222,8,2358.84
14031,7.81736111111111,19,17286.86
14032,2.89375,11,2975.59
14034,22.95,3,648.89
14035,29.1159722222222,5,1428.02
14036,285.141666666667,1,626.65
14037,176.953472222222,2,147.2
14038,78.9673611111111,3,1560.38
14039,33.9597222222222,1,152.2
14040,41.0055555555556,12,3560.32
14041,266.975694444444,1,141.41
14044,27.03125,4,646.42
14045,109.890972222222,4,1659.75
14046,284.918055555556,1,154.99
14047,9.04652777777778,5,1308.61
14048,305.914583333333,1,409.93
14049,17.0208333333333,4,5578.72
14050,32.1180555555556,2,746.36
14051,1.10416666666667,23,15610.39
14052,20.0138888888889,1,225.36
14053,124.932638888889,2,260.25
14054,65.8756944444444,1,92.46
14055,106.906944444444,1,725.64
14056,1.96805555555556,23,8152.71
14057,24.0958333333333,17,6211.66
14059,267.113888888889,1,183.6
14060,5.01458333333333,19,6140.42
14062,10.1152777777778,12,10464.85
14064,29.9833333333333,5,1334.34
14066,267.020138888889,1,152.55
14067,64.1034722222222,2,374.7
14068,320.866666666667,1,265.85
14071,4.01597222222222,8,1437.57
14073,32.8756944444444,1,151.04
14075,5.175,3,942.26
14076,129.896527777778,1,118.67
14077,41.0104166666667,5,499.42
14078,102.023611111111,6,1049.37
14079,125.027777777778,1,375.1
14080,33.0701388888889,1,45.6
14081,302.85625,2,921.62
14082,365.075,1,182.25
14083,4.98333333333333,9,1002.9
14085,2.96111111111111,18,4421.29
14087,3.00625,1,191.47
14088,10.8569444444444,13,50491.81
14089,57.0916666666667,1,158.75
14090,325.082638888889,1,76.32
14092,8.02569444444444,14,4076.91
14093,12.8493055555556,1,433.86
14096,4.81458333333333,17,65164.79
14098,37.1090277777778,1,147.35
14099,16.95625,11,3104.17
14100,138.075694444444,1,191.95
14101,74.0152777777778,6,5976.79
14102,5.88333333333333,5,1105.88
14104,155,2,216.21
14105,239.786111111111,1,1266.23
14107,52.0263888888889,7,2703.23
14108,31.0895833333333,2,597.91
14109,73.1055555555556,1,144.2
14110,4.01666666666667,12,5683.15
14111,14.9625,4,692.85
14112,23.0138888888889,7,2915.15
14113,4.02222222222222,4,1840.42
14114,274.130555555556,2,386.53
14116,20.0979166666667,5,1382.74
14117,144.125694444444,1,90
14121,4.02152777777778,4,2780.15
14124,84.9708333333333,1,419.58
14125,11.0020833333333,3,2720.63
14126,8.04513888888889,3,706.13
14127,123.084027777778,3,709.71
14128,61.0347222222222,2,637.5
14129,2.075,5,1123.86
14130,319.864583333333,1,480.91
14132,2.96875,11,3586.03
14133,130.052777777778,3,605.64
14135,2.05,15,4690.31
14138,2.00416666666667,2,965.88
14139,46.9694444444444,1,415.82
14140,4.15625,2,935.05
14141,3.12291666666667,4,915.13
14142,373.845138888889,1,311.81
14143,134.126388888889,1,115.8
14145,47.0277777777778,4,3742.2
14146,9.10555555555556,5,4191
14147,78.7777777777778,2,483.4
14148,234.033333333333,1,157.2
14149,221.129166666667,1,446.62
14150,36.1145833333333,2,658.64
14152,75.9972222222222,2,621.29
14154,239.85,2,1345.62
14155,266.942361111111,1,118.75
14156,10.0805555555556,55,117210.08
14157,20.0541666666667,2,424.89
14158,40.9041666666667,1,507.66
14159,20.0097222222222,11,4630.35
14161,216.047916666667,3,1097.62
14162,174.051388888889,2,289.36
14163,87.8972222222222,4,2445.91
14164,71.0180555555555,2,1631.77
14165,276.007638888889,1,120.44
14167,39.93125,4,562.59
14171,98.8381944444444,1,363.79
14173,11.0388888888889,4,450.84
14174,33.98125,1,134.46
14175,60.0381944444444,3,3222.3
14176,297.984722222222,4,576.9
14177,86.9020833333333,4,549.46
14178,9.03402777777778,7,1600.26
14179,41.0298611111111,2,701.57
14180,11.0791666666667,25,4748.52
14184,67.0048611111111,1,452.89
14185,331.956944444444,1,197.65
14188,31.0034722222222,6,2054.36
14189,2.87152777777778,15,4654.08
14191,2.14375,13,4684.76
14193,68.1361111111111,2,853.39
14194,5.09166666666667,21,11349.52
14195,202.097916666667,2,1012
14196,107.100694444444,1,335.52
14198,18.84375,4,701.4
14199,218.9625,1,185.4
14201,60.9743055555556,7,747.44
14204,2.96666666666667,1,150.61
14205,17.0798611111111,2,466.7
14206,239.841666666667,1,328.16
14208,95.0013888888889,1,151.74
14209,11.1055555555556,6,2073.43
14210,106.009722222222,6,1905.84
14211,53.9770833333333,9,2241.1
14212,90.0034722222222,1,1070.48
14214,31.0965277777778,5,1004.38
14215,12.0215277777778,6,1789.72
14216,3.9125,4,1839.3
14217,2.03958333333333,17,2004.98
14218,43.1180555555556,1,169.48
14219,4.85208333333333,1,89.94
14220,247.977083333333,2,632.4
14221,42.9638888888889,9,3432.8
14222,177.838888888889,1,683.17
14223,92.9666666666667,3,991.13
14224,110.976388888889,4,1009.73
14226,29.0527777777778,5,2214.79
14227,26.8763888888889,10,3350.96
14229,52.1152777777778,3,1547.2
14231,184.072916666667,3,925.71
14232,43.0701388888889,5,2048.07
14233,49.8722222222222,4,1462.72
14234,22.7895833333333,4,754.12
14235,75.9256944444444,5,3144.86
14236,81.1506944444444,2,490.86
14237,373.979166666667,1,161
14238,326.923611111111,1,146.85
14239,43.9236111111111,11,2380.85
14240,30.9618055555556,2,890.34
14241,184.044444444444,1,213.7
14242,235.044444444444,2,280.55
14243,9.06805555555556,10,2588.77
14245,220.173611111111,2,1693.45
14246,111.041666666667,3,1474.06
14247,278.895138888889,1,136.77
14248,318.920138888889,1,302.58
14250,7.93055555555556,3,1904.05
14251,2.17916666666667,5,2879.7
14256,260.98125,2,969.06
14257,64.8305555555555,5,3099.72
14258,9.89097222222222,9,12669.98
14259,142.0875,1,120
14261,51.1152777777778,2,1163.45
14262,8.93958333333333,8,2618.23
14264,155.104166666667,2,333.97
14265,109.970833333333,2,530.18
14267,163.111805555556,3,1516.24
14270,332.136805555556,1,492.65
14271,226.002083333333,1,112.32
14272,74.1125,2,437.96
14273,51.9791666666667,4,559.97
14276,99.1284722222222,3,1119.74
14277,15.9090277777778,3,4188
14280,197.092361111111,1,134.04
14282,3.82361111111111,15,3701.44
14284,31.19375,2,595.25
14285,21.9166666666667,4,1910.01
14286,24.0944444444444,3,4628.75
14287,8.97569444444444,3,176.63
14288,213.977777777778,1,426.6
14289,9.04583333333333,6,911.26
14290,11.95,5,2314.65
14291,2.1,11,3883.25
14292,8.04166666666667,9,4871.93
14293,3.89791666666667,4,1046.56
14295,40.875,1,166.2
14297,18.1555555555556,4,1305.33
14298,8.98472222222222,44,51527.3
14299,8.86458333333333,9,3965.62
14300,19.1618055555556,1,43.2
14301,117.886805555556,1,640.14
14304,223.041666666667,1,383.45
14305,71.8895833333333,3,1858.96
14306,51.9770833333333,2,2093.32
14307,89.1333333333333,6,2995.72
14309,8.97013888888889,9,2352.53
14311,243.108333333333,1,310.26
14312,47.1277777777778,6,1611.59
14314,107.090972222222,1,120
14315,45.0305555555556,6,2481.13
14317,65.0875,1,508.58
14320,207.143055555556,2,477.79
14321,11.1270833333333,5,1530.75
14323,115.050694444444,2,605.06
14326,242.906944444444,1,183.85
14327,163.952777777778,1,311.65
14329,17.875,7,4975.24
14331,124.98125,2,462.66
14332,23.0388888888889,3,840.21
14333,68.0916666666667,1,415.2
14334,17.1173611111111,8,2552.21
14335,16.9645833333333,2,454.86
14336,17.0486111111111,4,1614.91
14338,161.945833333333,2,588.22
14339,243.072222222222,1,309.52
14340,219.129166666667,1,134.7
14341,45.8763888888889,8,2166.98
14342,21.9784722222222,4,668.56
14344,127.957638888889,8,889.93
14345,39.1243055555556,1,108.98
14346,121.127083333333,2,1021.58
14348,260.852083333333,1,409.57
14349,10.8826388888889,1,133.5
14350,274.941666666667,1,282.93
14351,165.0375,1,51
14352,157.88125,4,1078.96
14353,215.863888888889,1,90.6
14354,6.05416666666667,2,163.62
14355,366.023611111111,1,174.4
14356,80.1472222222222,2,701.23
14357,43.8520833333333,1,225.12
14359,19.98125,3,912.18
14360,32.1513888888889,4,2118.03
14362,22.9041666666667,1,151.5
14364,109.075694444444,8,3717.35
14367,8.97986111111111,16,9227.82
14368,320.123611111111,1,155
14371,295.84375,1,100.5
14373,358.881944444444,1,76.55
14375,185.9625,1,235.56
14377,191.970833333333,2,617.05
14379,44.8381944444444,2,348.1
14381,52.8194444444444,1,202.68
14382,26.8555555555556,1,615.49
14383,38.8729166666667,3,1247.69
14385,9.88472222222222,3,202.11
14386,297.128472222222,1,142.4
14387,33.0145833333333,3,1727.6
14388,10.9708333333333,8,3212.84
14389,65.8979166666667,2,1043.46
14390,10.9590277777778,9,4642.57
14393,218.773611111111,1,67.95
14395,2.92777777777778,9,3479.91
14396,65.8618055555555,2,487.99
14397,3.14444444444444,19,2612.96
14400,149.875,1,574.7
14401,4.97222222222222,13,4051.48
14403,130.995138888889,4,1475.81
14404,34.0138888888889,6,1449.32
14406,119.830555555556,1,156.75
14407,107.95,6,2157.73
14408,11.0479166666667,7,2599.03
14409,71.7722222222222,6,2059.45
14410,92.9041666666667,9,1100.27
14411,311.079166666667,1,1063
14412,43.0868055555556,2,770.03
14413,362.967361111111,1,121.05
14414,92.0284722222222,7,1496.98
14415,1.925,13,5855.57
14416,22.8944444444444,2,490.22
14418,4.04930555555556,3,1937.25
14419,11.0611111111111,6,1051.79
14420,99.7798611111111,1,387.52
14421,57.9763888888889,2,813.11
14422,1.05833333333333,6,4263.64
14423,218.901388888889,1,265.2
14424,18.0430555555556,1,322.08
14426,24.0173611111111,10,4481.67
14427,50.9354166666667,2,363.34
14428,7.98125,5,1224.06
14431,303.090277777778,1,470.36
14432,10.1986111111111,6,2248.5
14434,22.1625,6,1372.8
14436,99.1090277777778,1,89.06
14437,366.140972222222,1,63
14438,306.9125,1,131.9
14439,320.049305555556,1,2661.24
14440,8.88055555555556,5,2357.68
14441,1.15486111111111,4,1712.89
14442,205.051388888889,2,1589.82
14443,54.1111111111111,4,1420.2
14446,1.05277777777778,4,1010.35
14447,19.1819444444444,5,1163.23
14448,9.95833333333333,2,375.35
14449,19.0305555555556,4,885.8
14450,181.086111111111,3,483.25
14451,60.9666666666667,2,643.9
14452,11.0305555555556,2,259.05
14453,190.940972222222,1,119.93
14456,5.95208333333333,9,3017.28
14457,311.132638888889,1,113.64
14459,155.96875,1,1837.92
14460,110.938194444444,3,434.34
14461,148.81875,3,2103.06
14462,66.8715277777778,11,1980.57
14463,98.8958333333333,3,529.62
14465,247.008333333333,3,1038.44
14466,29.9465277777778,7,2272.4
14467,18.0013888888889,4,596.26
14470,12.0965277777778,2,461.19
14472,104.075694444444,8,1852.67
14473,74.9027777777778,2,234.34
14474,46.975,1,547.66
14475,72.0861111111111,3,925.85
14476,257.882638888889,1,193
14477,20.06875,4,1309.6
14479,254.154861111111,2,316.25
14480,11.84375,1,279.05
14481,165.091666666667,2,636.51
14482,18.9833333333333,6,2022.81
14483,282.1,1,137.1
14484,50.94375,1,321.92
14485,39.0173611111111,1,162.8
14487,27.0229166666667,6,1165.48
14488,68.1388888888889,1,1064.28
14489,207.915972222222,1,463.38
14491,175.894444444444,2,340.93
14493,7.85833333333333,5,2383.24
14494,26.1451388888889,1,139.56
14495,51.0152777777778,2,123.8
14496,312.159027777778,2,538.81
14497,309.825694444444,1,475.37
14498,43.0284722222222,5,1957.32
14499,26.9923611111111,3,808.44
14500,88.8368055555556,3,356.85
14501,184.033333333333,2,251.21
14502,20.0416666666667,11,2429.83
14503,3.97222222222222,6,3543.26
14504,47.8680555555556,4,673.26
14505,17.8784722222222,8,5859.43
14506,17.9916666666667,5,1960.65
14507,24.0201388888889,6,1367.88
14508,22.7097222222222,2,268.05
14511,11.8229166666667,5,1314.81
14512,188.007638888889,2,275.28
14513,101.059027777778,3,455.59
14514,61.8645833333333,3,990.2
14515,18.0506944444444,6,2076.89
14517,33.9375,2,330.45
14518,64.9215277777778,1,174.37
14520,2.12777777777778,2,270.6
14522,24.9763888888889,4,974.54
14523,108.984027777778,1,241.09
14524,32.0145833333333,9,1843.83
14525,20.0506944444444,9,4215.9
14527,3.02152777777778,55,8507.13
14528,37.8201388888889,1,364.22
14529,60.8909722222222,3,578.61
14530,26.0916666666667,6,2862.11
14532,236.989583333333,4,932.85
14533,25.03125,7,1949.72
14534,3.02152777777778,18,4397.3
14535,60.8826388888889,3,2854.84
14536,260.020138888889,1,170.95
14537,58.0805555555556,1,355.56
14538,65.0965277777778,2,388.25
14539,16.125,2,537.48
14540,10.1076388888889,3,952.66
14541,59.1125,8,1453.35
14542,186.188194444444,1,103.25
14543,29.0034722222222,16,3599.73
14544,24.9055555555556,2,2004.3
14546,5.99305555555556,5,2573.93
14547,4.07222222222222,8,3974.75
14548,151.021527777778,2,652.8
14549,311.960416666667,1,289.24
14550,11.0263888888889,2,757.37
14551,18.9680555555556,2,186.23
14552,152.000694444444,1,164.22
14553,19.9791666666667,5,859.27
14554,10.8375,4,2279.49
14555,57.8513888888889,2,312.54
14557,85.8763888888889,1,788.38
14560,7.89444444444444,22,2237.77
14561,76.0076388888889,3,1080.76
14562,4.07291666666667,18,5006.77
14565,96.1548611111111,4,3099.12
14566,111.072916666667,1,1432
14567,57.1034722222222,2,1530.36
14569,1.91111111111111,1,227.39
14570,281.077777777778,2,218.06
14572,3.92361111111111,7,2804.54
14573,180.065972222222,9,1639.82
14576,372.790972222222,1,35.4
14577,13.0020833333333,4,859.71
14578,3.81388888888889,1,168.63
14581,17.0076388888889,1,138.6
14582,41.0375,1,114.11
14583,6.0125,5,986.96
14584,169.761805555556,4,1033.06
14585,50.9284722222222,1,157.05
14586,277.115277777778,1,237.36
14587,19.0527777777778,9,1580.29
14589,372.047222222222,1,39.75
14591,15.9534722222222,4,1320.21
14592,35.84375,3,557.94
14593,22.0013888888889,3,617.15
14594,7.97361111111111,2,363.33
14595,20.0263888888889,6,1740.6
14597,11.9840277777778,2,866.24
14598,44.9798611111111,1,221.97
14600,306.126388888889,1,393.33
14601,11.1263888888889,1,213.96
14603,275.099305555556,1,660
14606,1.72361111111111,93,12076.15
14607,16.09375,14,16209.5
14608,4.83194444444444,4,1785.15
14609,72.9972222222222,4,601.56
14616,243.122222222222,3,406.08
14618,9.96180555555556,3,553.44
14619,246.217361111111,1,394.44
14620,206.036111111111,2,412.78
